GSM,302,720,10100,59672,0,-113.9529,50.8743,7265,51,1,1344222126,1721917750,0
GSM,302,720,5400,28643,0,-79.7086,43.4392,1810,49,1,1345448047,1752203407,0
GSM,302,720,5400,37252,0,-79.7319,43.4176,4721,50,1,1345448047,1752203406,0
GSM,302,720,5400,37253,0,-79.7141,43.4348,3972,46,1,1345448053,1752203407,0
GSM,302,720,4600,26812,0,-79.5503,43.6318,1115,50,1,1345450194,1748730786,0
GSM,302,720,4600,26811,0,-79.5479,43.6122,2178,50,1,1345450194,1752171229,0
GSM,302,720,4600,25422,0,-79.5624,43.6406,1402,50,1,1345450194,1748730786,0
GSM,302,720,4600,26813,0,-79.546,43.6339,2163,27,1,1345450194,1748730787,0
GSM,302,720,4600,25421,0,-79.555,43.6179,2621,50,1,1345450194,1752171229,0
GSM,302,720,4600,25423,0,-79.5643,43.6461,1311,50,1,1345450194,1748730786,0
GSM,302,720,4600,27692,0,-79.5854,43.6749,961,50,1,1345450199,1759704371,0
GSM,302,720,4600,37762,0,-79.5716,43.6893,3519,50,1,1345450200,1759704371,0
GSM,302,720,4600,27732,0,-79.5656,43.6769,2269,50,1,1345450200,1759704371,0
GSM,302,720,4600,27733,0,-79.5753,43.6885,2061,50,1,1345450205,1759704371,0
GSM,302,720,4600,27691,0,-79.5805,43.6732,1153,50,1,1345450205,1759704371,0
GSM,302,720,4600,27731,0,-79.5706,43.6886,1575,50,1,1345450205,1759704371,0
GSM,302,720,4600,24872,0,-79.5472,43.6112,2501,50,1,1345468863,1752206225,0
GSM,302,720,4600,24871,0,-79.5411,43.6146,1361,50,1,1345468863,1752206225,0
GSM,302,720,2200,1843,0,-73.5567,45.5236,8542,47,1,1345470157,1732514467,0
GSM,302,720,17500,43582,0,-79.3303,43.6594,719,50,1,1345473452,1747423262,0
GSM,302,720,17500,27101,0,-79.3471,43.6595,1636,50,1,1345473452,1756609745,0
GSM,302,720,17500,43583,0,-79.3257,43.6657,500,50,1,1345473452,1747428183,0
GSM,302,720,17500,28402,0,-79.3497,43.6575,4621,33,1,1345473452,1756609745,0
GSM,302,720,4500,27223,0,-79.4028,43.6406,2161,39,1,1345476816,1756609743,0
GSM,302,720,4500,28131,0,-79.3814,43.636,2776,32,1,1345476822,1754601127,0
GSM,302,720,4500,28133,0,-79.3842,43.6334,1797,28,1,1345476822,1756572722,0
GSM,302,720,4500,27222,0,-79.4021,43.6385,2374,32,1,1345476822,1756609743,0
GSM,302,720,4500,43401,0,-79.384,43.6413,1030,32,1,1345476822,1756609743,0
GSM,302,720,4500,29103,0,-79.3743,43.6384,2060,36,1,1345476822,1756609744,0
GSM,302,720,4500,39451,0,-79.3793,43.6443,3224,37,1,1345476822,1756609744,0
GSM,302,720,4500,29101,0,-79.3746,43.6297,2263,50,1,1345476822,1754277302,0
GSM,302,720,17500,33322,0,-79.3635,43.6483,677,35,1,1345476827,1756609744,0
GSM,302,720,17500,33412,0,-79.3686,43.6457,613,38,1,1345476827,1756609744,0
GSM,302,720,4600,24883,0,-79.5186,43.6194,1748,50,1,1345477829,1752206225,0
GSM,302,720,4600,24882,0,-79.5106,43.6209,1713,50,1,1345477829,1752206226,0
GSM,302,720,4600,26872,0,-79.5325,43.6154,2600,50,1,1345477829,1752206225,0
GSM,302,720,4600,24881,0,-79.478,43.6304,1701,50,1,1345477829,1752206226,0
GSM,302,720,4500,27853,0,-79.4967,43.624,1652,50,1,1345477834,1752206226,0
GSM,302,720,4600,43411,0,-79.5185,43.6267,2118,31,1,1345477834,1750122505,0
GSM,302,720,4600,25592,0,-79.5755,43.7001,2427,50,1,1345482541,1759704372,0
GSM,302,720,4600,37761,0,-79.5622,43.7025,1458,36,1,1345482546,1759704371,0
GSM,302,720,4600,25591,0,-79.563,43.7036,1595,48,1,1345482546,1759704372,0
GSM,302,720,6700,27573,0,-79.4855,43.7431,1589,50,1,1345482546,1751422694,0
GSM,302,720,4600,37973,0,-79.5242,43.7153,2119,37,1,1345482546,1759704373,0
GSM,302,720,4600,37972,0,-79.5314,43.714,1299,39,1,1345482551,1759704373,0
GSM,302,720,4600,37971,0,-79.5236,43.7161,848,25,1,1345482551,1759704373,0
GSM,302,720,4600,39253,0,-79.5034,43.7187,1914,45,1,1345482551,1759704374,0
GSM,302,720,4600,39252,0,-79.513,43.7164,1253,43,1,1345482551,1759704373,0
GSM,302,720,4600,39251,0,-79.4996,43.7192,1889,50,1,1345482551,1759704374,0
GSM,302,720,4600,37952,0,-79.5058,43.7178,1204,29,1,1345482551,1759704374,0
GSM,302,720,5400,28192,0,-79.6754,43.4798,27993,30,1,1345494015,1752203409,0
GSM,302,720,5400,28191,0,-79.6709,43.4967,2310,37,1,1345494015,1752203409,0
GSM,302,720,5400,28193,0,-79.6722,43.4935,1856,35,1,1345494015,1752203409,0
GSM,302,720,5400,33693,0,-79.6668,43.5085,2114,46,1,1345494015,1752203409,0
GSM,302,720,5400,37303,0,-79.6786,43.4681,1492,27,1,1345494015,1752171263,0
GSM,302,720,5400,33692,0,-79.6664,43.5045,2215,50,1,1345494015,1752203409,0
GSM,302,720,5400,37301,0,-79.6804,43.4755,3931,50,1,1345494015,1752203408,0
GSM,302,720,5400,33691,0,-79.6552,43.5182,4063,32,1,1345494020,1750122500,0
GSM,302,720,5400,27203,0,-79.6389,43.5307,2832,50,1,1345494020,1752203410,0
GSM,302,720,5400,27312,0,-79.6424,43.5292,2488,50,1,1345494020,1752203410,0
GSM,302,720,5400,27313,0,-79.643,43.5296,2854,49,1,1345494020,1752203410,0
GSM,302,720,5400,27311,0,-79.6198,43.5498,3087,49,1,1345494020,1752206222,0
GSM,302,720,5400,25992,0,-79.5996,43.5674,2788,38,1,1345494025,1752206223,0
GSM,302,720,17500,25951,0,-79.3507,43.6958,7228,46,1,1345507771,1752206282,0
GSM,302,720,17500,33751,0,-79.3545,43.694,1581,41,1,1345507771,1752206282,0
GSM,302,720,17500,26381,0,-79.3552,43.674,1409,30,1,1345507771,1756572665,0
GSM,302,720,17500,25952,0,-79.352,43.6936,8397,41,1,1345507771,1752206282,0
GSM,302,720,17500,38781,0,-79.3444,43.6647,2262,24,1,1345507771,1756609745,0
GSM,302,720,17500,38782,0,-79.3587,43.666,1700,32,1,1345507771,1756572665,0
GSM,302,720,17500,27102,0,-79.358,43.6495,4543,27,1,1345507776,1756609745,0
GSM,302,720,17500,38912,0,-79.3035,43.6847,863,35,1,1345518672,1756609746,0
GSM,302,720,17500,38902,0,-79.3035,43.6691,7129,50,1,1345522266,1728177008,0
GSM,302,720,17500,21332,0,-79.3127,43.6789,1733,25,1,1345522266,1756609746,0
GSM,302,720,17500,43462,0,-79.3222,43.6778,1915,50,1,1345522266,1756609746,0
GSM,302,720,17500,28401,0,-79.3333,43.6645,1403,44,1,1345522277,1756609745,0
GSM,302,720,17500,33321,0,-79.3607,43.6493,686,40,1,1345522282,1756609744,0
GSM,302,720,17500,27103,0,-79.3528,43.653,1463,48,1,1345522282,1756609745,0
GSM,302,720,17500,33323,0,-79.364,43.6509,836,35,1,1345522282,1754277303,0
GSM,302,720,4500,28211,0,-79.4595,43.637,1336,50,1,1345527099,1752206227,0
GSM,302,720,4500,33292,0,-79.4553,43.6354,2193,50,1,1345527099,1752206227,0
GSM,302,720,4500,25713,0,-79.4178,43.6356,1341,50,1,1345527099,1756609742,0
GSM,302,720,4500,25712,0,-79.4209,43.6309,3996,25,1,1345527105,1756609742,0
GSM,302,720,6700,43071,0,-79.4162,43.7488,5107,32,1,1345532327,1759683848,0
GSM,302,720,4900,26793,0,-79.3825,43.7625,2589,47,1,1345532327,1759704425,0
GSM,302,720,4900,38082,0,-79.3278,43.768,1874,50,1,1345532328,1759704427,0
GSM,302,720,4900,43482,0,-79.3679,43.7674,7847,36,1,1345532333,1746981907,0
GSM,302,720,4900,26822,0,-79.3386,43.7673,2572,22,1,1345532333,1759704433,0
GSM,302,720,4900,38081,0,-79.3269,43.7681,1685,50,1,1345532333,1759704427,0
GSM,302,720,4900,28441,0,-79.3113,43.7491,3518,33,1,1345532338,1754504945,0
GSM,302,720,4900,28443,0,-79.348,43.7538,1234,50,1,1345532338,1752093482,0
GSM,302,720,4500,28213,0,-79.4694,43.6344,2565,50,1,1345535757,1752206227,0
GSM,302,720,6700,43373,0,-79.5003,43.7189,1367,30,1,1345542074,1759683851,0
GSM,302,720,6700,27513,0,-79.4894,43.7212,2183,32,1,1345542074,1759704422,0
GSM,302,720,6700,27512,0,-79.4852,43.7219,1686,41,1,1345542074,1759704421,0
GSM,302,720,6700,27511,0,-79.4801,43.7231,2115,40,1,1345542074,1759704422,0
GSM,302,720,6700,27572,0,-79.4657,43.7354,50671,35,1,1345542079,1759704422,0
GSM,302,720,6700,38003,0,-79.4452,43.7331,5550,30,1,1345542080,1759103042,0
GSM,302,720,6700,25283,0,-79.4426,43.7328,1478,39,1,1345542080,1759704422,0
GSM,302,720,6700,26221,0,-79.4155,43.7481,950,25,1,1345542085,1759704423,0
GSM,302,720,6700,26222,0,-79.4288,43.7378,892,30,1,1345542085,1759704423,0
GSM,302,720,6700,38062,0,-79.4162,43.7476,1000,21,1,1345542085,1759704423,0
GSM,302,720,5400,25512,0,-79.6888,43.4569,2121,50,1,1345542376,1752203408,0
GSM,302,720,5400,37302,0,-79.6767,43.4727,2018,50,1,1345542376,1752203408,0
GSM,302,720,5400,28641,0,-79.6843,43.4613,2381,50,1,1345542376,1752203408,0
GSM,302,720,5400,25511,0,-79.6792,43.4696,3421,50,1,1345542386,1752203408,0
GSM,302,720,4600,37861,0,-79.5942,43.674,1669,37,1,1345545872,1759704365,0
GSM,302,720,4600,37863,0,-79.5946,43.6716,2159,50,1,1345545872,1759704370,0
GSM,302,720,4600,31051,0,-79.6065,43.6642,905,49,1,1345545872,1759704369,0
GSM,302,720,4600,31053,0,-79.6013,43.6687,2214,50,1,1345545872,1759704370,0
GSM,302,720,4400,26691,0,-79.6237,43.6539,3642,47,1,1345545877,1759704369,0
GSM,302,720,4600,26733,0,-79.6161,43.6627,1144,50,1,1345545877,1759704369,0
GSM,302,720,4800,31112,0,-79.6247,43.7571,4782,35,1,1345556452,1759102982,0
GSM,302,720,7400,22271,0,-79.8088,43.3705,4065,36,1,1345571641,1752203403,0
GSM,302,720,7400,22031,0,-79.8215,43.3401,2095,51,1,1345571652,1752203410,0
GSM,302,720,4800,26953,0,-79.5817,43.8199,7369,87,1,1345582739,1726352778,0
GSM,302,720,5400,37251,0,-79.7098,43.4374,1509,39,1,1345601431,1752203407,0
GSM,302,720,4300,43452,0,-79.4204,43.6556,1052,48,1,1345604278,1747423267,0
GSM,302,720,17400,26973,0,-79.5524,43.7772,7012,18,1,1345606789,1726532432,0
GSM,302,720,4300,43342,0,-79.4755,43.6379,6762,31,1,1345608904,1752171227,0
GSM,302,720,4900,28442,0,-79.3627,43.7591,4873,47,1,1345621893,1759683847,0
GSM,302,720,4900,38863,0,-79.3074,43.7428,971,50,1,1345621893,1754504946,0
GSM,302,720,17500,26331,0,-79.3133,43.725,1360,50,1,1345621893,1752206284,0
GSM,302,720,17500,26333,0,-79.32,43.7223,2296,50,1,1345621899,1752206283,0
GSM,302,720,17500,26983,0,-79.2967,43.7089,1606,50,1,1345621899,1742690464,0
GSM,302,720,17500,26332,0,-79.3237,43.7186,5549,48,1,1345621899,1752206283,0
GSM,302,720,17500,43533,0,-79.3094,43.7245,3246,36,1,1345621899,1752206284,0
GSM,302,720,17500,25953,0,-79.3502,43.7109,4728,30,1,1345621904,1754504942,0
GSM,302,720,17500,33411,0,-79.3673,43.6467,1000,34,1,1345632848,1725153123,0
GSM,302,720,4500,39453,0,-79.3824,43.6439,949,43,1,1345632848,1756609744,0
GSM,302,720,2000,8582,0,-73.5716,45.501,1000,11,1,1345641229,1732514469,0
GSM,302,720,5400,39273,0,-79.5856,43.5812,980,50,1,1345650709,1752206223,0
GSM,302,720,5400,25991,0,-79.5897,43.5775,1952,50,1,1345650714,1752206250,0
GSM,302,720,5400,25942,0,-79.579,43.5873,1291,50,1,1345650714,1752206224,0
GSM,302,720,5400,25943,0,-79.5666,43.5987,1400,50,1,1345650714,1752206224,0
GSM,302,720,5400,25941,0,-79.5666,43.5987,1400,50,1,1345650714,1752206224,0
GSM,302,720,4600,24873,0,-79.5466,43.6114,2558,50,1,1345650725,1752206225,0
GSM,302,720,4600,26871,0,-79.5157,43.6232,3212,34,1,1345660929,1752171228,0
GSM,302,720,6400,37683,0,-79.0736,43.8388,4117,43,1,1352648168,1747613062,0
GSM,302,720,6400,25981,0,-79.1112,43.8246,3916,73,1,1352649569,1725139101,0
GSM,302,720,6400,25563,0,-79.0409,43.8521,4435,27,1,1352677806,1747588388,0
GSM,302,720,3000,3891,0,-70.9292,47.0757,551,50,1,1355686730,1751744762,0
GSM,302,720,3000,11862,0,-70.8654,47.0492,19924,32,1,1355692561,1751700124,0
GSM,302,720,5400,33441,0,-79.7284,43.466,3185,50,1,1373381441,1752203407,0
GSM,302,720,5400,28393,0,-79.6908,43.455,2148,50,1,1374950277,1752203408,0
GSM,302,720,8100,56671,0,-122.6721,49.1207,9987,26,1,1377220904,1764971341,0
GSM,302,720,15400,22423,0,-80.9323,43.4374,7976,27,1,1384379171,1749867548,0
GSM,302,720,5600,28841,0,-78.6839,43.8926,12711,50,1,1223178644,1747613053,0
GSM,302,720,7500,24421,0,-79.1121,43.0847,6750,40,1,1223178679,1752203355,0
GSM,302,720,7500,24442,0,-79.2307,43.173,2132,51,1,1223179404,1752203371,0
GSM,302,720,7500,24541,0,-79.061,42.9934,6880,51,1,1223181060,1750122472,0
GSM,302,720,7400,22241,0,-79.805,43.2952,5005,50,1,1223181905,1752203371,0
GSM,302,720,7400,36833,0,-79.8043,43.3522,3129,50,1,1223182583,1752203404,0
GSM,302,720,4800,31611,0,-79.5555,43.8748,5994,103,1,1223182861,1726532454,0
GSM,302,720,4800,39132,0,-79.5501,43.8764,4434,102,1,1223182866,1726532429,0
GSM,302,720,4900,33501,0,-79.2372,43.7961,59307,45,1,1223187692,1754419981,0
GSM,302,720,4900,27433,0,-79.2392,43.7851,5947,34,1,1223187698,1754419982,0
GSM,302,720,4900,32951,0,-79.2662,43.774,3563,32,1,1223187700,1759704428,0
GSM,302,720,4900,32953,0,-79.2796,43.7751,2522,33,1,1223187701,1759704428,0
GSM,302,720,4900,27822,0,-79.3089,43.7693,1000,23,1,1223187704,1759704427,0
GSM,302,720,17500,26383,0,-79.3597,43.6847,4321,33,1,1223187734,1754260742,0
GSM,302,720,17500,26382,0,-79.357,43.6809,5464,27,1,1223187734,1754260742,0
GSM,302,720,7020,22681,0,-80.4532,43.1427,19003,29,1,1223188268,1740881597,0
GSM,302,720,4300,25071,0,-79.3775,43.6615,905,26,1,1223197778,1754597162,0
GSM,302,720,17500,39701,0,-79.3679,43.6559,1393,23,1,1223197792,1754277303,0
GSM,302,720,7500,43112,0,-79.1224,43.1514,8483,50,1,1223203019,1752203349,0
GSM,302,720,7500,30542,0,-79.0757,43.0883,2812,43,1,1223203117,1752203354,0
GSM,302,720,7500,39971,0,-79.0675,43.1231,3705,30,1,1223203127,1752203351,0
GSM,302,720,7500,30541,0,-79.0652,43.1103,3613,27,1,1223203128,1752203371,0
GSM,302,720,5300,23383,0,-79.6676,44.2414,5945,200,1,1223203188,1726532446,0
GSM,302,720,5300,36343,0,-79.6788,44.282,3185,102,1,1223203188,1726532416,0
GSM,302,720,5300,36341,0,-79.674,44.2646,5358,132,1,1223203188,1726532417,0
GSM,302,720,5400,37371,0,-79.6683,43.5408,2764,16,1,1223203415,1752203410,0
GSM,302,720,10100,52782,0,-113.9845,50.9528,7567,151,1,1223237400,1721917750,0
GSM,302,720,10100,52783,0,-114.0043,51,6207,106,1,1223237415,1721917745,0
GSM,302,720,10100,55851,0,-114.0484,50.9569,4844,36,1,1223237452,1721917747,0
GSM,302,720,10100,43742,0,-114.0727,50.9989,5566,114,1,1223237457,1721917746,0
GSM,302,720,10100,59671,0,-113.9068,50.9938,13330,83,1,1223240521,1721917749,0
GSM,302,720,5300,29492,0,-79.6881,44.3702,15949,126,1,1223250304,1726532413,0
GSM,302,720,5300,29493,0,-79.7071,44.3878,5073,108,1,1223250305,1726352819,0
GSM,302,720,5300,23371,0,-79.6914,44.3583,3935,131,1,1223250306,1726532414,0
GSM,302,720,5300,36331,0,-79.6889,44.3349,40310,102,1,1223250312,1726532414,0
GSM,302,720,5300,23272,0,-79.732,44.4011,3295,103,1,1223250334,1726532411,0
GSM,302,720,5300,36332,0,-79.6833,44.3125,2835,161,1,1223250345,1726532415,0
GSM,302,720,5300,33801,0,-79.659,44.2137,5047,112,1,1223250347,1726532419,0
GSM,302,720,17100,27752,0,-79.3513,43.8042,6548,24,1,1232716867,1751998927,0
GSM,302,720,7400,22032,0,-79.8244,43.333,1351,50,1,1238019467,1752203403,0
GSM,302,720,17500,32763,0,-79.3165,43.7311,1918,36,1,1238872453,1754504946,0
GSM,302,720,7010,22701,0,-81.3207,42.7762,3677,50,1,1238872859,1756778287,0
UMTS,302,720,59000,684604,123,-82.3203,42.3053,7294,51,1,1238873538,1756778445,0
UMTS,302,720,59000,685104,139,-82.2262,42.3307,6135,51,1,1238873538,1756778441,0
UMTS,302,720,59000,691115,83,-82.205,42.3386,2013,50,1,1238873538,1756778409,0
UMTS,302,720,59000,691114,75,-82.1818,42.3519,2395,50,1,1238873538,1756778410,0
UMTS,302,720,59000,691105,59,-82.139,42.3684,3752,50,1,1238873538,1756778428,0
UMTS,302,720,59000,691104,51,-82.0853,42.3839,2917,51,1,1238873538,1756778449,0
GSM,302,720,5400,26363,0,-79.6131,43.5356,3398,50,1,1238873585,1752171232,0
GSM,302,720,5400,25241,0,-79.6385,43.5673,3317,39,1,1238874394,1752203410,0
GSM,302,720,7040,32181,0,-80.7556,42.8927,36478,50,1,1238875085,1742674453,0
GSM,302,720,7010,22851,0,-80.9571,42.9549,59991,42,1,1238875085,1757194563,0
GSM,302,720,7030,34793,0,-79.8115,43.3087,6247,50,1,1238875287,1752203402,0
GSM,302,720,7030,34823,0,-79.8866,43.2696,8072,31,1,1238875287,1757094182,0
GSM,302,720,5400,26101,0,-79.6111,43.557,3013,50,1,1238875461,1752206222,0
GSM,302,720,5400,26583,0,-79.6488,43.5643,4637,49,1,1238875547,1750122501,0
GSM,302,720,4900,33502,0,-79.2653,43.7699,1546,50,1,1238876375,1759704428,0
GSM,302,720,4900,38212,0,-79.254,43.7821,4714,41,1,1238876424,1752953761,0
GSM,302,720,6400,26093,0,-79.1749,43.8142,1220,50,1,1238876426,1754429581,0
GSM,302,720,6400,27191,0,-79.1912,43.77,1811,50,1,1238876428,1747613065,0
GSM,302,720,4500,43402,0,-79.3849,43.6369,2237,33,1,1238880592,1754601127,0
GSM,302,720,10100,51681,0,-114.08,50.9096,8020,111,1,1238880675,1721917746,0
GSM,302,720,10100,59673,0,-113.9685,50.9182,5281,47,1,1238881019,1721917748,0
GSM,302,720,17500,33232,0,-79.2773,43.7268,2821,33,1,1238883884,1754522821,0
GSM,302,720,17500,33233,0,-79.2807,43.7293,1226,50,1,1238883885,1754522822,0
GSM,302,720,4500,39452,0,-79.3804,43.6442,1596,26,1,1238883917,1756609744,0
GSM,302,720,15400,29891,0,-80.7925,43.405,11278,50,1,1238886796,1746930005,0
GSM,302,720,4900,39073,0,-79.3889,43.7756,3886,50,1,1238888750,1736641504,0
GSM,302,720,6700,28751,0,-79.4018,43.7053,1223,50,1,1238888791,1752015602,0
GSM,302,720,6700,28752,0,-79.4067,43.7047,6206,37,1,1238888792,1752015602,0
GSM,302,720,6700,25872,0,-79.4043,43.7377,2496,28,1,1238888792,1751422683,0
GSM,302,720,6700,25871,0,-79.3754,43.7383,5332,44,1,1238888792,1754504944,0
GSM,302,720,6700,25873,0,-79.401,43.7572,1431,50,1,1238888793,1759704424,0
GSM,302,720,17400,38981,0,-79.5251,43.7764,2027,29,1,1238888830,1751422690,0
GSM,302,720,17400,25543,0,-79.5285,43.7726,6467,31,1,1238888830,1751422689,0
GSM,302,720,17400,38982,0,-79.5441,43.7827,60842,132,1,1238888830,1726532433,0
GSM,302,720,17400,38983,0,-79.5397,43.7928,1514,50,1,1238888831,1749771425,0
GSM,302,720,4800,26951,0,-79.5366,43.7802,3760,50,1,1238888834,1749771425,0
GSM,302,720,4800,38642,0,-79.523,43.8045,52191,107,1,1238888836,1726532432,0
GSM,302,720,4600,37901,0,-79.5256,43.7205,2772,23,1,1238888838,1759102986,0
GSM,302,720,4600,37951,0,-79.5013,43.7199,2398,35,1,1238888839,1759683851,0
GSM,302,720,4900,31803,0,-79.2972,43.7712,2491,37,1,1238889485,1759704427,0
GSM,302,720,4900,28302,0,-79.2921,43.7729,1488,45,1,1238889485,1750209606,0
GSM,302,720,4900,29041,0,-79.2733,43.7624,2672,50,1,1238889486,1759704429,0
GSM,302,720,4900,29042,0,-79.2808,43.7655,1289,50,1,1238889486,1759683844,0
GSM,302,720,4900,32952,0,-79.2736,43.7709,1660,50,1,1238889487,1759704428,0
GSM,302,720,4900,38083,0,-79.3472,43.7678,2862,37,1,1238889488,1759704426,0
GSM,302,720,4900,25913,0,-79.3984,43.7429,3948,43,1,1238889555,1728694868,0
GSM,302,720,17100,27541,0,-79.266,43.8325,2113,34,1,1238890989,1723328162,0
GSM,302,720,4800,39372,0,-79.5404,43.8322,2109,126,1,1238891844,1726532430,0
GSM,302,720,4800,38643,0,-79.5452,43.8239,12009,143,1,1238891853,1726532431,0
GSM,302,720,4800,27871,0,-79.5441,43.8166,3742,141,1,1238891853,1726532432,0
GSM,302,720,4800,31612,0,-79.5473,43.8431,6580,148,1,1238891855,1726532430,0
GSM,302,720,6700,33281,0,-79.3959,43.7684,5901,43,1,1238892448,1745098983,0
GSM,302,720,6700,33282,0,-79.4098,43.7602,6344,29,1,1238892449,1752015601,0
GSM,302,720,6700,43072,0,-79.4133,43.7529,5592,32,1,1238892598,1759683848,0
GSM,302,720,17400,26971,0,-79.5304,43.7728,3278,50,1,1238892603,1751422689,0
GSM,302,720,4800,27872,0,-79.5479,43.8057,2459,126,1,1238892604,1726532432,0
GSM,302,720,4600,28002,0,-79.5506,43.7196,837,50,1,1238892704,1728694863,0
GSM,302,720,4600,28003,0,-79.555,43.7298,2221,28,1,1238892704,1759102985,0
GSM,302,720,17400,33482,0,-79.5591,43.7337,2002,42,1,1238892705,1759102984,0
GSM,302,720,4600,39832,0,-79.5545,43.7144,1433,50,1,1238892705,1728694863,0
GSM,302,720,4600,39831,0,-79.5493,43.7222,1000,23,1,1238872910,1728694863,0
GSM,302,720,4300,28282,0,-79.5047,43.6757,3338,34,1,1238892715,1748730787,0
GSM,302,720,4300,38413,0,-79.4688,43.6703,1808,48,1,1238892716,1735764003,0
GSM,302,720,4300,39843,0,-79.4777,43.6666,3483,50,1,1238892716,1735764003,0
GSM,302,720,4300,39841,0,-79.4657,43.6679,1851,25,1,1238892716,1735764004,0
GSM,302,720,4300,38412,0,-79.4615,43.6643,5426,50,1,1238892717,1748730787,0
GSM,302,720,4300,38411,0,-79.457,43.6645,1006,50,1,1238892717,1748730787,0
GSM,302,720,4300,38262,0,-79.4536,43.6656,707,38,1,1238892717,1735764004,0
GSM,302,720,4300,27401,0,-79.4477,43.6627,2129,34,1,1238892719,1748730787,0
GSM,302,720,4300,38253,0,-79.454,43.6619,1000,21,1,1238892719,1748730787,0
GSM,302,720,17400,26763,0,-79.4145,43.7735,7878,12,1,1238892766,1749683822,0
GSM,302,720,6700,33283,0,-79.4129,43.7629,7107,30,1,1238892779,1745098982,0
GSM,302,720,17400,38991,0,-79.5383,43.7832,2649,81,1,1238893058,1726532433,0
GSM,302,720,4600,37953,0,-79.5154,43.7185,1692,38,1,1238893061,1759102987,0
GSM,302,720,4900,25433,0,-79.3605,43.7854,4814,29,1,1238893124,1745098984,0
GSM,302,720,6700,33663,0,-79.4051,43.7026,2866,50,1,1238894240,1752015603,0
GSM,302,720,4300,64172,0,-79.3954,43.6759,1337,41,1,1238894241,1735770722,0
GSM,302,720,17500,39822,0,-79.358,43.6843,1848,41,1,1238894288,1752206231,0
GSM,302,720,17500,39823,0,-79.3536,43.6945,1483,28,1,1238894293,1750122511,0
GSM,302,720,4300,26111,0,-79.4056,43.6815,1266,33,1,1240930111,1751856182,0
GSM,302,720,4300,26011,0,-79.3833,43.6819,4337,35,1,1240930837,1735770722,0
GSM,302,720,17500,36933,0,-79.3733,43.659,698,50,1,1240931637,1754277303,0
GSM,302,720,17500,36931,0,-79.3706,43.6618,657,50,1,1240931693,1734634088,0
GSM,302,720,17500,33413,0,-79.371,43.6483,931,48,1,1240951234,1747423264,0
GSM,302,720,4300,39681,0,-79.3848,43.6707,1735,50,1,1240963039,1751838367,0
GSM,302,720,4300,33171,0,-79.3697,43.6806,1864,45,1,1240963132,1752206231,0
GSM,302,720,4300,33173,0,-79.3869,43.6748,2021,45,1,1240963169,1751988362,0
GSM,302,720,4300,43381,0,-79.4007,43.6759,1000,18,1,1240963274,1735764005,0
GSM,302,720,4300,26013,0,-79.3957,43.6811,1000,20,1,1240963453,1735770722,0
GSM,302,720,4300,26112,0,-79.4128,43.6769,3304,28,1,1240963569,1752015603,0
GSM,302,720,4300,26471,0,-79.3931,43.6672,555,50,1,1242143570,1747423268,0
GSM,302,720,4500,27331,0,-79.4217,43.6489,1234,44,1,1242314903,1747423266,0
GSM,302,720,14100,34091,0,-75.6281,45.4258,2006,27,1,1242770807,1756318741,0
GSM,302,720,14100,34352,0,-75.6116,45.4269,2075,15,1,1242770839,1760120761,0
